3.0,530,998,1000,19,36,85,200,129
3.0,584,999,1000,8,39,122,175,68
3.0,588,1000,1000,9,17,62,185,136
3.0,581,1000,1000,8,23,87,199,102
3.0,643,999,1000,16,22,67,117,125
3.0,628,999,1000,3,11,58,178,118
3.0,619,1000,1000,16,22,56,100,185
3.0,596,999,1000,8,16,59,176,142
3.0,593,1000,1000,8,45,67,140,139
3.0,506,1000,1000,12,54,61,165,195
3.1,467,999,1000,17,19,82,246,164
3.1,480,1000,1000,18,40,86,185,183
3.1,587,1000,1000,10,36,51,178,131
3.1,544,1000,1000,6,45,79,209,115
3.1,537,1000,1000,11,55,54,252,73
3.1,675,999,1000,2,15,39,122,145
3.1,590,1000,1000,15,37,123,159,63
3.1,525,1000,1000,15,20,95,186,151
3.1,545,1000,1000,10,23,103,209,108
3.1,535,999,1000,17,28,87,223,105
3.2,587,1000,1000,5,19,79,243,63
3.2,553,999,1000,4,19,38,205,177
3.2,570,1000,1000,11,25,79,242,69
3.2,662,1000,1000,8,13,79,160,76
3.2,567,999,1000,13,33,38,172,160
3.2,553,1000,1000,9,11,62,280,80
3.2,524,999,1000,8,33,68,278,88
3.2,563,1000,1000,8,67,64,218,75
3.2,588,1000,1000,8,12,51,94,245
3.2,572,1000,1000,17,25,66,169,141
3.3000000000000003,517,1000,1000,15,40,100,179,140
3.3000000000000003,570,999,1000,7,10,57,217,135
3.3000000000000003,608,999,1000,6,16,59,169,142
3.3000000000000003,572,1000,1000,8,24,77,246,69
3.3000000000000003,518,1000,1000,19,40,69,191,154
3.3000000000000003,570,999,1000,4,30,86,188,121
3.3000000000000003,561,1000,1000,10,37,71,115,195
3.3000000000000003,489,1000,1000,3,35,71,178,220
3.3000000000000003,591,997,1000,10,36,67,148,143
3.3000000000000003,583,999,1000,10,35,39,164,169
3.4000000000000004,586,999,1000,5,21,40,165,182
3.4000000000000004,463,999,1000,3,20,119,228,157
3.4000000000000004,483,998,1000,17,48,69,224,155
3.4000000000000004,497,999,1000,11,11,78,294,107
3.4000000000000004,585,1000,1000,19,50,89,112,138
3.4000000000000004,584,1000,1000,7,35,108,126,133
3.4000000000000004,623,1000,1000,21,20,115,100,112
3.4000000000000004,509,1000,1000,10,57,86,146,188
3.4000000000000004,515,999,1000,4,36,106,160,179
3.4000000000000004,555,1000,1000,19,73,102,178,67
3.5000000000000004,542,999,1000,3,13,38,292,111
3.5000000000000004,585,999,1000,19,36,74,208,69
3.5000000000000004,572,1000,1000,11,29,98,95,188
3.5000000000000004,561,998,1000,7,11,55,278,85
3.5000000000000004,564,998,1000,10,6,52,228,139
3.5000000000000004,550,1000,1000,3,19,94,282,52
3.5000000000000004,594,1000,1000,15,26,82,190,88
3.5000000000000004,558,1000,1000,5,36,60,245,90
3.5000000000000004,588,1000,1000,12,28,82,179,104
3.5000000000000004,568,999,1000,10,28,42,209,142
3.6000000000000005,575,1000,1000,19,43,89,150,119
0.0,539,1000,1000,15,29,50,294,70
0.0,592,1000,1000,12,48,91,172,80
0.0,523,1000,1000,7,23,125,203,113
0.0,568,1000,1000,17,23,100,135,154
0.0,548,998,1000,2,40,43,214,152
0.0,499,1000,1000,14,29,100,265,85
0.0,613,1000,1000,15,50,66,204,46
0.0,605,997,1000,1,4,26,76,288
0.0,569,1000,1000,11,61,68,111,174
0.0,586,1000,1000,14,23,72,177,122
0.1,538,1000,1000,0,15,151,211,82
0.1,551,999,1000,10,51,38,187,159
0.1,491,1000,1000,2,43,102,170,191
0.1,557,1000,1000,5,5,48,156,223
0.1,514,1000,1000,7,28,102,227,120
0.1,599,1000,1000,33,71,68,98,119
0.1,649,999,1000,25,24,97,130,71
0.1,556,1000,1000,12,18,46,212,147
0.1,576,1000,1000,9,32,67,236,77
0.1,533,999,1000,4,11,54,264,131
0.2,513,1000,1000,14,29,103,155,182
0.2,607,1000,1000,8,21,58,125,177
0.2,639,1000,1000,1,35,45,84,188
0.2,535,1000,1000,16,45,80,140,181
0.2,468,1000,1000,5,24,54,282,167
0.2,608,1000,1000,10,18,71,194,94
0.2,536,997,1000,3,19,95,196,147
0.2,610,1000,1000,9,40,65,175,95
0.2,653,1000,1000,8,37,53,106,135
0.2,504,999,1000,10,46,112,176,145
0.30000000000000004,644,1000,1000,0,25,61,207,59
0.30000000000000004,535,997,1000,6,28,61,245,120
0.30000000000000004,552,1000,1000,11,25,99,143,158
0.30000000000000004,548,1000,1000,9,40,97,171,133
0.30000000000000004,595,1000,1000,8,41,95,127,132
0.30000000000000004,547,1000,1000,18,106,63,126,131
0.30000000000000004,536,1000,1000,12,32,65,169,181
0.30000000000000004,584,999,1000,13,13,74,119,190
0.30000000000000004,611,998,1000,9,21,31,265,58
0.30000000000000004,550,1000,1000,10,34,130,200,72
0.4,542,1000,1000,12,41,57,221,127
0.4,573,999,1000,5,16,82,245,79
0.4,542,1000,1000,19,33,85,244,75
0.4,615,1000,1000,11,10,87,189,82
0.4,569,1000,1000,19,54,53,183,120
0.4,519,999,1000,12,30,61,144,220
0.4,498,1000,1000,11,8,103,137,234
0.4,556,1000,1000,16,49,124,153,99
0.4,546,1000,1000,19,50,97,137,149
0.4,568,999,1000,10,12,38,213,153
0.5,522,1000,1000,9,16,49,232,171
0.5,629,1000,1000,4,31,73,171,92
0.5,551,1000,1000,16,62,63,209,95
0.5,499,998,1000,9,13,75,186,217
0.5,585,1000,1000,16,26,68,172,133
0.5,558,1000,1000,7,37,53,197,142
0.5,509,1000,1000,18,27,109,215,121
0.5,632,1000,1000,14,28,89,160,74
0.5,633,1000,1000,14,31,93,162,63
0.5,551,1000,1000,14,23,39,204,162
0.6000000000000001,546,1000,1000,9,11,46,206,180
2.0,610,1000,1000,10,43,107,172,54
2.0,503,1000,1000,25,34,95,184,149
2.0,575,1000,1000,15,18,85,202,101
2.0,563,1000,1000,6,38,147,161,80
2.0,600,998,1000,6,18,106,174,96
2.0,562,1000,1000,3,41,106,147,136
2.0,509,1000,1000,22,27,149,148,122
2.0,532,1000,1000,3,20,43,288,113
2.0,558,999,1000,7,26,40,124,243
2.0,493,999,1000,20,32,115,216,117
2.1,615,1000,1000,23,23,58,196,79
2.1,571,1000,1000,5,38,46,186,152
2.1,477,1000,1000,10,30,105,186,185
2.1,532,1000,1000,8,11,91,160,196
2.1,527,999,1000,6,22,115,163,165
2.1,568,1000,1000,9,47,69,170,133
2.1,622,999,1000,9,16,57,158,135
2.1,623,1000,1000,10,53,117,120,69
2.1,682,999,1000,4,17,45,114,133
2.1,571,1000,1000,7,23,41,242,114
2.2,549,1000,1000,12,17,76,236,106
2.2,531,999,1000,18,12,78,209,146
2.2,510,1000,1000,6,17,63,216,187
2.2,589,1000,1000,8,39,93,147,118
2.2,633,999,1000,12,34,93,94,131
2.2,616,1000,1000,7,31,84,151,110
2.2,591,999,1000,1,8,28,230,141
2.2,654,998,1000,7,13,43,184,97
2.2,563,999,1000,22,34,94,151,130
2.2,613,1000,1000,2,25,51,255,53
2.3000000000000003,526,999,1000,12,31,119,197,115
2.3000000000000003,591,1000,1000,17,24,63,233,70
2.3000000000000003,538,1000,1000,18,26,85,249,79
2.3000000000000003,539,1000,1000,20,11,106,213,108
2.3000000000000003,587,999,1000,6,36,62,155,146
2.3000000000000003,606,1000,1000,8,34,78,187,83
2.3000000000000003,528,1000,1000,29,31,120,193,91
2.3000000000000003,592,1000,1000,23,29,66,166,117
2.3000000000000003,521,998,1000,5,24,64,229,156
2.3000000000000003,566,1000,1000,12,16,136,170,94
2.4000000000000004,613,1000,1000,10,15,46,177,137
2.4000000000000004,630,1000,1000,12,26,70,161,94
2.4000000000000004,585,998,1000,1,13,89,176,134
2.4000000000000004,545,1000,1000,9,9,67,251,118
2.4000000000000004,624,999,1000,5,30,58,100,180
2.4000000000000004,579,1000,1000,15,42,72,148,139
2.4000000000000004,587,1000,1000,3,13,42,115,238
2.4000000000000004,510,1000,1000,3,19,28,177,257
2.4000000000000004,594,1000,1000,17,56,121,75,132
2.4000000000000004,575,999,1000,4,17,57,133,209
2.5000000000000004,548,1000,1000,9,12,74,158,197
2.5000000000000004,623,999,1000,26,32,66,203,46
2.5000000000000004,510,1000,1000,15,24,93,157,198
2.5000000000000004,527,1000,1000,42,51,69,142,159
2.5000000000000004,500,1000,1000,15,38,114,153,174
2.5000000000000004,561,1000,1000,5,22,50,236,117
2.5000000000000004,491,1000,1000,7,42,127,269,62
2.5000000000000004,573,1000,1000,7,40,124,162,90
2.5000000000000004,609,999,1000,12,47,49,174,103
2.5000000000000004,581,1000,1000,16,37,48,197,109
1.0,578,999,1000,16,33,57,210,101
1.0,509,1000,1000,14,44,102,191,133
1.0,617,998,1000,4,16,36,215,106
1.0,585,999,1000,15,32,102,175,86
1.0,583,1000,1000,19,41,90,145,115
1.0,581,1000,1000,4,28,104,163,118
1.0,561,999,1000,7,37,169,169,57
1.0,537,998,1000,21,37,47,263,90
1.0,597,1000,1000,9,20,104,203,64
1.0,611,1000,1000,11,24,102,129,113
1.1,611,1000,1000,7,46,46,150,136
1.1,592,1000,1000,19,32,88,156,107
1.1,596,999,1000,6,22,61,240,68
1.1,584,1000,1000,13,37,88,201,69
1.1,483,1000,1000,12,46,102,173,178
1.1,569,1000,1000,12,27,107,166,118
1.1,517,1000,1000,8,17,117,241,94
1.1,557,999,1000,6,25,82,192,135
1.1,605,1000,1000,5,38,58,190,87
1.1,551,1000,1000,12,39,86,195,106
1.2000000000000002,548,999,1000,20,41,92,230,62
1.2000000000000002,542,999,1000,7,28,67,236,119
1.2000000000000002,551,1000,1000,16,23,72,187,150
1.2000000000000002,483,1000,1000,7,80,75,181,168
1.2000000000000002,563,999,1000,4,34,66,189,143
1.2000000000000002,637,1000,1000,12,15,69,188,78
1.2000000000000002,612,1000,1000,16,52,115,97,96
1.2000000000000002,598,1000,1000,2,20,33,149,197
1.2000000000000002,594,998,1000,6,28,53,209,105
1.2000000000000002,601,1000,1000,7,33,75,178,104
1.3000000000000003,604,1000,1000,20,51,102,136,78
1.3000000000000003,535,1000,1000,2,24,65,282,90
1.3000000000000003,555,1000,1000,18,21,49,191,156
1.3000000000000003,557,1000,1000,5,42,92,217,84
1.3000000000000003,566,998,1000,10,25,72,199,124
1.3000000000000003,457,999,1000,9,46,89,219,173
1.3000000000000003,575,1000,1000,20,26,54,242,81
1.3000000000000003,594,1000,1000,1,14,38,125,227
1.3000000000000003,588,999,1000,4,9,56,127,215
1.3000000000000003,615,1000,1000,29,73,71,153,46
1.4000000000000004,570,1000,1000,17,53,74,171,113
1.4000000000000004,604,1000,1000,8,23,62,210,92
1.4000000000000004,557,1000,1000,8,47,84,253,48
1.4000000000000004,531,1000,1000,7,65,47,224,126
1.4000000000000004,581,999,1000,2,8,63,125,221
1.4000000000000004,593,1000,1000,10,28,102,197,68
1.4000000000000004,579,999,1000,6,26,85,213,90
1.4000000000000004,612,1000,1000,23,29,58,211,63
1.4000000000000004,571,1000,1000,5,51,50,127,195
1.4000000000000004,489,999,1000,19,38,69,187,186
1.5000000000000004,620,1000,1000,10,19,100,156,93
1.5000000000000004,508,1000,1000,12,40,98,206,128
1.5000000000000004,497,1000,1000,4,45,54,133,265
1.5000000000000004,542,998,1000,5,18,89,184,155
1.5000000000000004,547,999,1000,13,37,73,112,215
1.5000000000000004,599,1000,1000,12,21,51,211,102
1.5000000000000004,526,999,1000,9,21,77,141,217
1.5000000000000004,663,999,1000,9,15,68,185,56
1.5000000000000004,696,1000,1000,5,34,60,113,90
1.5000000000000004,604,999,1000,5,17,97,179,89
1.6000000000000005,648,999,1000,7,24,46,143,127
2.5,641,1000,1000,19,44,73,101,112
2.5,546,1000,1000,7,29,96,199,121
2.5,589,1000,1000,19,48,89,157,89
2.5,515,994,1000,9,27,65,184,198
2.5,547,999,1000,7,35,120,215,73
2.5,606,1000,1000,28,23,80,184,72
2.5,622,1000,1000,11,29,42,166,125
2.5,580,999,1000,3,12,42,251,111
2.5,530,999,1000,12,16,126,182,133
2.5,516,998,1000,10,41,105,215,110
2.6,493,1000,1000,5,36,110,210,144
2.6,612,1000,1000,7,20,39,166,154
2.6,586,1000,1000,19,39,43,248,53
2.6,572,999,1000,12,31,82,169,131
2.6,574,1000,1000,4,18,63,132,206
2.6,447,1000,1000,1,32,127,248,142
2.6,555,1000,1000,12,47,85,221,75
2.6,501,1000,1000,6,29,72,293,94
2.6,499,1000,1000,5,12,82,270,131
2.6,552,1000,1000,11,22,88,175,148
2.7,520,998,1000,23,52,149,179,70
2.7,552,999,1000,6,9,108,179,142
2.7,568,1000,1000,14,44,135,107,130
2.7,533,998,1000,9,31,65,162,194
2.7,525,999,1000,11,32,62,248,114
2.7,521,1000,1000,6,40,67,255,104
2.7,536,1000,1000,13,18,95,228,105
2.7,560,999,1000,6,29,86,234,79
2.7,528,999,1000,3,20,74,249,120
2.7,562,998,1000,5,6,119,205,102
2.8000000000000003,503,1000,1000,5,27,83,230,149
2.8000000000000003,543,998,1000,5,27,76,221,128
2.8000000000000003,419,1000,1000,13,16,66,358,124
2.8000000000000003,547,999,1000,2,41,43,162,200
2.8000000000000003,542,998,1000,14,20,147,177,94
2.8000000000000003,506,1000,1000,20,27,46,304,92
2.8000000000000003,530,1000,1000,9,51,112,185,106
2.8000000000000003,575,1000,1000,9,13,53,210,138
2.8000000000000003,552,997,1000,2,20,22,173,229
2.8000000000000003,540,1000,1000,9,21,76,243,109
2.9000000000000004,531,1000,1000,4,12,55,214,177
2.9000000000000004,518,1000,1000,15,20,117,185,142
2.9000000000000004,516,999,1000,7,30,59,240,141
2.9000000000000004,554,1000,1000,13,28,66,193,132
2.9000000000000004,523,1000,1000,5,23,55,185,208
2.9000000000000004,511,1000,1000,10,43,106,250,75
2.9000000000000004,538,999,1000,4,20,110,174,154
2.9000000000000004,528,1000,1000,14,22,77,212,146
2.9000000000000004,586,1000,1000,12,35,78,153,128
2.9000000000000004,528,1000,1000,13,40,98,208,104
1.5,583,1000,1000,10,46,56,233,69
1.5,560,1000,1000,8,21,110,176,122
1.5,651,1000,1000,2,17,48,179,99
1.5,587,1000,1000,9,37,72,191,103
1.5,512,1000,1000,13,53,92,266,57
1.5,487,1000,1000,20,34,142,174,138
1.5,534,1000,1000,12,53,69,152,174
1.5,492,1000,1000,19,29,50,251,154
1.5,498,1000,1000,14,42,135,218,90
1.5,565,1000,1000,3,17,92,197,125
1.6,566,1000,1000,3,16,86,129,196
1.6,535,999,1000,9,33,113,157,142
1.6,560,1000,1000,4,27,69,261,75
1.6,554,1000,1000,7,31,103,208,90
1.6,576,1000,1000,14,32,77,171,123
1.6,581,1000,1000,18,28,65,207,100
1.6,597,997,1000,9,14,56,227,97
1.6,460,999,1000,14,28,56,222,217
1.6,549,999,1000,6,46,96,121,177
1.6,617,999,1000,6,24,18,205,128
1.7000000000000002,524,999,1000,9,13,48,192,209
1.7000000000000002,586,1000,1000,6,22,67,175,142
1.7000000000000002,583,999,1000,8,37,48,132,185
1.7000000000000002,494,999,1000,12,44,86,247,117
1.7000000000000002,523,1000,1000,22,90,81,199,72
1.7000000000000002,533,998,1000,14,16,50,185,194
1.7000000000000002,490,1000,1000,17,51,100,209,127
1.7000000000000002,492,1000,1000,6,26,84,161,231
1.7000000000000002,559,1000,1000,10,15,118,217,73
1.7000000000000002,567,1000,1000,7,30,117,140,135
1.8000000000000003,537,998,1000,12,17,53,257,121
1.8000000000000003,479,999,1000,6,22,38,252,200
1.8000000000000003,495,1000,1000,10,41,147,188,118
1.8000000000000003,543,1000,1000,12,38,133,201,62
1.8000000000000003,489,1000,1000,2,19,96,327,61
1.8000000000000003,584,999,1000,3,8,143,145,111
1.8000000000000003,564,999,1000,21,55,92,153,105
1.8000000000000003,571,999,1000,12,28,43,144,194
1.8000000000000003,553,1000,1000,11,16,60,266,92
1.8000000000000003,590,999,1000,2,19,90,190,107
1.9000000000000004,494,1000,1000,12,36,135,198,123
1.9000000000000004,538,999,1000,26,27,105,142,157
1.9000000000000004,507,999,1000,14,33,171,188,79
1.9000000000000004,460,1000,1000,13,30,117,217,157
1.9000000000000004,631,999,1000,6,34,80,145,103
1.9000000000000004,558,1000,1000,4,25,62,201,148
1.9000000000000004,495,1000,1000,17,50,112,212,109
1.9000000000000004,523,997,1000,12,32,52,175,197
1.9000000000000004,566,997,1000,8,52,104,191,79
1.9000000000000004,616,1000,1000,7,26,70,187,91
3.5,577,1000,1000,10,20,70,201,115
3.5,468,1000,1000,9,30,74,211,208
3.5,548,1000,1000,13,48,100,190,91
3.5,560,1000,1000,19,42,77,221,72
3.5,609,1000,1000,7,43,56,169,114
3.5,551,999,1000,6,12,73,200,158
3.5,535,1000,1000,8,43,86,163,159
3.5,547,1000,1000,5,18,104,193,128
3.5,526,999,1000,14,32,95,240,81
3.5,514,999,1000,12,23,36,256,153
3.6,511,1000,1000,30,23,65,245,122
3.6,594,1000,1000,15,29,55,166,134
3.6,536,1000,1000,14,52,147,125,119
3.6,589,999,1000,7,9,54,211,127
3.6,600,999,1000,7,17,79,177,120
3.6,556,1000,1000,21,42,68,167,137
3.6,533,1000,1000,7,28,70,259,100
3.6,605,1000,1000,2,23,67,153,145
3.6,594,999,1000,14,38,68,176,107
3.6,543,1000,1000,3,37,73,240,101
3.7,489,1000,1000,13,10,52,272,158
3.7,585,1000,1000,8,12,52,145,197
3.7,482,998,1000,11,72,63,236,133
3.7,558,1000,1000,6,16,70,185,164
3.7,555,999,1000,6,27,99,211,102
3.7,480,1000,1000,7,27,63,256,166
3.7,535,1000,1000,4,27,65,250,118
3.7,514,1000,1000,5,33,75,216,151
3.7,530,999,1000,4,13,95,276,82
3.7,546,1000,1000,19,47,55,228,101
3.8000000000000003,564,999,1000,3,19,73,200,139
3.8000000000000003,492,1000,1000,6,55,111,181,150
3.8000000000000003,497,1000,1000,6,39,107,277,68
3.8000000000000003,548,1000,1000,8,33,67,208,131
3.8000000000000003,526,1000,1000,14,37,79,137,202
3.8000000000000003,490,999,1000,9,27,46,245,177
3.8000000000000003,529,1000,1000,3,27,56,255,130
3.8000000000000003,515,1000,1000,21,45,110,241,57
3.8000000000000003,505,1000,1000,12,38,110,199,132
3.8000000000000003,566,1000,1000,20,39,61,263,42
3.9000000000000004,479,999,1000,13,34,132,216,123
3.9000000000000004,553,999,1000,10,20,104,199,114
3.9000000000000004,546,999,1000,7,39,57,208,140
3.9000000000000004,499,1000,1000,9,34,40,218,190
3.9000000000000004,535,1000,1000,13,36,86,242,85
3.9000000000000004,490,1000,1000,11,18,77,258,144
3.9000000000000004,589,1000,1000,8,21,50,154,174
3.9000000000000004,563,1000,1000,4,19,80,183,148
3.9000000000000004,546,1000,1000,22,24,54,256,93
3.9000000000000004,537,998,1000,8,23,74,246,111
0.5,680,999,1000,17,31,46,149,75
0.5,477,1000,1000,13,18,155,160,173
0.5,564,1000,1000,14,65,56,208,91
0.5,583,998,1000,10,37,70,178,119
0.5,530,1000,1000,20,41,95,166,144
0.5,545,1000,1000,11,20,51,288,81
0.5,560,999,1000,14,46,69,198,107
0.5,514,1000,1000,8,28,79,208,156
0.5,509,1000,1000,12,24,147,152,148
0.5,474,1000,1000,23,58,75,234,135
0.6,597,999,1000,7,39,94,150,109
0.6,584,1000,1000,7,19,50,189,148
0.6,458,999,1000,25,56,87,186,185
0.6,581,1000,1000,9,14,65,174,155
0.6,531,998,1000,15,20,83,228,122
0.6,472,1000,1000,9,30,86,186,215
0.6,508,998,1000,8,17,69,242,155
0.6,465,999,1000,10,40,141,193,144
0.6,529,999,1000,9,36,61,243,120
0.6,534,999,1000,4,13,38,293,114
0.7,538,1000,1000,10,13,110,216,111
0.7,575,1000,1000,4,24,82,194,120
0.7,473,999,1000,12,22,71,214,206
0.7,559,999,1000,9,36,94,150,149
0.7,557,999,1000,24,22,99,209,87
0.7,446,997,1000,21,40,100,233,156
0.7,647,999,1000,8,25,69,129,119
0.7,537,1000,1000,10,30,66,277,79
0.7,570,1000,1000,20,16,123,122,148
0.7,503,999,1000,21,23,89,290,61
0.7999999999999999,532,1000,1000,6,24,79,213,142
0.7999999999999999,512,1000,1000,8,24,85,207,163
0.7999999999999999,593,1000,1000,6,14,80,159,146
0.7999999999999999,536,1000,1000,5,18,79,224,138
0.7999999999999999,461,1000,1000,17,41,120,237,117
0.7999999999999999,519,1000,1000,17,31,93,215,124
0.7999999999999999,537,999,1000,7,28,78,146,200
0.7999999999999999,539,1000,1000,13,26,124,114,183
0.7999999999999999,502,1000,1000,2,28,78,234,153
0.7999999999999999,563,1000,1000,3,66,115,144,107
0.8999999999999999,486,1000,1000,10,40,138,226,95
0.8999999999999999,610,1000,1000,6,18,65,182,117
0.8999999999999999,492,1000,1000,8,30,87,284,97
0.8999999999999999,518,998,1000,8,42,71,224,135
0.8999999999999999,564,1000,1000,16,30,114,183,90
0.8999999999999999,517,998,1000,9,18,91,104,259
0.8999999999999999,490,999,1000,21,34,80,188,178
0.8999999999999999,551,999,1000,6,25,82,258,77
0.8999999999999999,544,1000,1000,5,19,63,199,169
0.8999999999999999,574,997,1000,7,40,72,127,178
0.5,569,1000,1000,5,16,80,204,125
2.0,543,999,1000,8,35,78,191,141
2.0,559,1000,1000,10,23,38,144,221
4.0,560,1000,1000,20,68,53,142,156
4.0,512,1000,1000,22,40,87,235,96
4.0,540,1000,1000,10,34,87,131,196
4.0,544,1000,1000,13,51,74,177,131
4.0,541,1000,1000,8,24,44,260,122
4.0,549,1000,1000,8,28,91,192,129
4.0,524,1000,1000,14,36,79,214,128
4.1,557,1000,1000,17,29,53,205,135
4.1,574,1000,1000,8,29,65,177,145
4.1,474,1000,1000,12,16,85,228,183
4.1,576,1000,1000,11,16,58,179,159
4.1,587,1000,1000,15,36,116,177,67
4.199999999999999,600,1000,1000,10,45,66,176,98
4.199999999999999,564,1000,1000,5,17,44,260,109
4.199999999999999,549,1000,1000,5,29,99,192,120
4.199999999999999,523,1000,1000,5,36,99,252,82
4.199999999999999,523,1000,1000,8,34,78,225,131
4.199999999999999,567,1000,1000,11,20,93,179,125
4.199999999999999,556,1000,1000,5,19,74,169,175
4.299999999999999,545,1000,1000,10,40,78,201,122
4.299999999999999,588,1000,1000,1,8,76,206,121
4.299999999999999,519,1000,1000,8,33,76,320,44
4.299999999999999,600,1000,1000,5,17,43,207,125
4.299999999999999,523,1000,1000,24,33,73,223,115
4.299999999999999,567,1000,1000,6,37,47,135,200
4.399999999999999,620,1000,1000,12,16,70,190,87
4.399999999999999,519,1000,1000,18,22,126,229,85
4.399999999999999,630,1000,1000,15,7,91,180,74
4.399999999999999,517,1000,1000,8,43,81,204,141
4.399999999999999,590,1000,1000,3,18,65,123,200
4.399999999999999,506,1000,1000,19,65,58,175,169
4.399999999999999,581,1000,1000,5,27,73,167,145
